COUNTRY,PDOnam,Registration,WINE_NAME,Color,Category,PRIMARY_VINE_VARIETIES,SECONDARY_VINE_VARIETIES,Max_yield_hl,Max_yield_kg,Min_density
Italy,Pentro di Isernia/Pentro,2/19/1999 0:00,Pentro di Isernia/Pentro Rosso,Red,Wine,Montepulciano N; Tintilia N,Aglianico N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Ciliegiolo N; Merlot N; Moscato Nero Di Acqui N; Negro Amaro N; Petit Verdot N; Pinot Nero N; Primitivo N; Sagrantino N; Sangiovese N; Syrah N,77,11000,na
Italy,Pentro di Isernia/Pentro,2/19/1999 0:00,Pentro di Isernia/Pentro Rosso Riserva,Red,Wine,Montepulciano N; Tintilia N,Aglianico N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Ciliegiolo N; Merlot N; Moscato Nero Di Acqui N; Negro Amaro N; Petit Verdot N; Pinot Nero N; Primitivo N; Sagrantino N; Sangiovese N; Syrah N,77,11000,na
Italy,Pentro di Isernia/Pentro,2/19/1999 0:00,Pentro di Isernia/Pentro Rosato,Rosé,Wine,Montepulciano N; Tintilia N,Aglianico N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Ciliegiolo N; Merlot N; Moscato Nero Di Acqui N; Negro Amaro N; Petit Verdot N; Pinot Nero N; Primitivo N; Sagrantino N; Sangiovese N; Syrah N,71,,
Italy,Pentro di Isernia/Pentro,2/19/1999 0:00,Pentro di Isernia/Pentro Bianco,White,Wine,Bombino Bianco B; Falanghina B; Trebbiano Toscano B,Fiano B; Garganega B; Greco B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Moscato Bianco B; Moscato Giallo B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Trebbiano Modenese B; Trebbiano Romagnolo B; Verdicchio Bianco B,55,,
France,Pernand-Vergelesses,9/18/1973 0:00,Pernand-Vergelesses,Red,Wine,Pinot Noir N,Chardonnay B; Pinot Blanc B; Pinot Gris G,58,na,9000
France,Pernand-Vergelesses,9/18/1973 0:00,Pernand-Vergelesses Premier Cru,Red,Wine,Pinot Noir N,Chardonnay B; Pinot Blanc B; Pinot Gris G,56,na,9000
France,Pernand-Vergelesses,9/18/1973 0:00,Pernand-Vergelesses Côte de Beaune,Red,Wine,Pinot Noir N,Chardonnay B; Pinot Blanc B; Pinot Gris G,58,na,9000
France,Pernand-Vergelesses,9/18/1973 0:00,Pernand-Vergelesses,White,Wine,Chardonnay B; Pinot Blanc B,Pinot Gris G,64,na,9000
France,Pernand-Vergelesses,9/18/1973 0:00,Pernand-Vergelesses Premier Cru,White,Wine,Chardonnay B; Pinot Blanc B,Pinot Gris G,62,na,9000
France,Pessac-Léognan,11/15/1996 0:00,Pessac-Léognan,Red,Wine,Cabernet Franc N; Cabernet Sauvignon N; Carmenère N; Cot N; Merlot N; Petit Verdot N,na,60,na,6500
France,Pessac-Léognan,11/15/1996 0:00,Pessac-Léognan,White,Wine,Muscadelle B; Sauvignon B; Sauvignon Gris G; Semillon B,na,60,na,6500
France,Petit Chablis,9/18/1973 0:00,Petit Chablis,White,Wine,Chardonnay B,na,70,na,5500
Italy,Piave Malanotte/Malanotte del Piave,12/12/2011 0:00,Piave Malanotte/Malanotte del Piave,Red,Wine,Raboso Piave N; Raboso Veronese N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Corbina N; Fertilia N; Franconia N; Incrocio Manzoni 2-14 N; Incrocio Manzoni 2. 15 N; Julius N; Lambrusco Di Sorbara N; Malbech N; Manzoni Moscato N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Nigra N; Petit Verdot N; Pinot Nero N; Prior N; Prodest N; Rebo N; Recantina N; Refosco Dal Peduncolo Rosso N; Regent N; Syrah N; Tocai Rosso N; Turchetta N; Wildbacher N,74,na,2500
France,Picpoul de Pinet,12/21/2017 0:00,Picpoul de Pinet,White,Wine,Piquepoul Blanc B,na,66,na,4400
France,Picpoul de Pinet,12/21/2017 0:00,Picpoul de Pinet,White,Wine,Piquepoul Blanc B,na,66,na,4400
Italy,Piemonte,4/14/2004 0:00,Piemonte Moscato,White,Wine,Moscato Bianco B,na,86,,
Italy,Piemonte,4/14/2004 0:00,Piemonte Spumante,White,Sparkling Wine,Chardonnay B; Pinot Bianco B; Pinot Grigio G; Pinot Nero N,na,105,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Pinot Grigio Spumante,White,Sparkling Wine,Chardonnay B; Pinot Bianco B; Pinot Grigio G; Pinot Nero N,na,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Pinot Nero Spumante,White,Sparkling Wine,Chardonnay B; Pinot Bianco B; Pinot Grigio G; Pinot Nero N,na,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Pinot Bianco Spumante,White,Sparkling Wine,Chardonnay B; Pinot Bianco B; Pinot Grigio G; Pinot Nero N,na,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Moscato Passito,White,Wine From Raisined Grapes,Moscato Bianco B,na,57,,
Italy,Piemonte,4/14/2004 0:00,Piemonte Moscato Passito,White,Wine Of Overripe Grapes,Moscato Bianco B,na,57,,
Italy,Piemonte,4/14/2004 0:00,Piemonte Barbera,Red,Wine,Barbera N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,84,12000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Dolcetto,Red,Wine,Dolcetto N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Freisa,Red,Wine,Freisa N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,66,,
Italy,Piemonte,4/14/2004 0:00,Piemonte Grignolino,Red,Wine,Grignolino N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,66,,
Italy,Piemonte,4/14/2004 0:00,Piemonte Bonarda,Red,Wine,Bonarda N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Cabernet Sauvignon,Red,Wine,Cabernet Sauvignon N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Merlot,Red,Wine,Merlot N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Pinot Nero,Red,Wine,Pinot Nero N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Syrah,Red,Wine,Syrah N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Albarossa,Red,Wine,Albarossa N,Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,63,9000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Brachetto,Red,Wine,Brachetto N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,63,9000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Barbera Passito,Red,Wine,Barbera N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,60,na,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Barbera Frizzante,Red,Semi-Sparkling Wine,Barbera N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,84,12000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Dolcetto Frizzante,Red,Semi-Sparkling Wine,Dolcetto N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,77,11000,2500
Italy,Piemonte,4/14/2004 0:00,Piemonte Bonarda Frizzante,Red,Semi-Sparkling Wine,Bonarda N,Albarossa N; Ancellotta N; Arneis B; Avana' N; Avarengo N; Baratuciat B; Barbera Bianca B; Barbera N; Becuet N; Brachetto N; Bragat Rosa N; Bussanello B; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Cortese B; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Erbaluce B; Favorita B; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Moscata B; Malvasia Nera Lunga N; Manzoni Bianco B; Merlot N; Montanera N; Moscato Bianco B; Moscato Nero Di Acqui N; Mueller Thurgau B; Nascetta B; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Plassa N; Quagliano N; Riesling Italico B; Riesling Renano B; Rossese Bianco B; Ruche' N; Sangiovese N; Sauvignon B; Slarina N; Sylvaner Verde B; Syrah N; Teroldego N; Timorasso B; Traminer Aromatico Rs; Uva Rara N; Uvalino N; Vespolina N; Viognier B,77,11000,2500
